ds,RealVal,PatchTST,LSTM
3/27/2024 20:00,19.1,21.08857536,20.93681335
3/27/2024 21:00,15.8,15.90569019,12.8738718
3/27/2024 22:00,11.9,12.90219021,13.23244286
3/27/2024 23:00,10.8,9.454512596,10.30558681
3/28/2024 0:00,6.8,9.782680511,8.886194229
3/28/2024 1:00,2.9,5.332170963,5.003278732
3/28/2024 2:00,1.8,1.536434174,2.158889771
3/28/2024 3:00,1.4,1.364023447,1.760342598
3/28/2024 4:00,3.6,1.207678437,1.460604668
3/28/2024 5:00,5.8,4.851947784,4.280195236
3/28/2024 6:00,5,7.195097923,6.915860653
3/28/2024 7:00,5.4,4.707705498,3.801133156
3/28/2024 8:00,5,5.828329563,5.120907784
3/28/2024 9:00,5.4,5.049771786,4.970375061
3/28/2024 10:00,5.8,5.612958908,5.233747005
3/28/2024 11:00,9,6.289167881,5.695311069
3/28/2024 12:00,10.8,11.58989143,11.65781212
3/28/2024 13:00,12.6,12.96250343,11.95489883
3/28/2024 14:00,16.6,14.44633484,13.34027958
3/28/2024 15:00,21.2,20.27933693,20.31928062
3/28/2024 16:00,27.7,25.00545311,25.46741486
3/28/2024 17:00,32.4,31.77202797,28.31666374
3/28/2024 18:00,33.5,34.52945709,36.47468567
3/28/2024 19:00,31.3,32.77298355,31.24863815
3/28/2024 20:00,31.3,27.97278023,23.26748657
3/28/2024 21:00,29.9,29.55841827,29.96757126
3/28/2024 22:00,28.8,27.56280708,28.66356277
3/28/2024 23:00,30.6,26.57371902,23.48612022
3/29/2024 0:00,25.2,31.21389961,29.96284103
3/29/2024 1:00,23.8,21.26381683,22.03617859
3/29/2024 2:00,21.2,21.94894409,20.02165413
3/29/2024 3:00,19.1,19.24520302,19.23402405
3/29/2024 4:00,15.8,17.26077271,16.34104919
3/29/2024 5:00,14.8,13.61760712,12.6423912
3/29/2024 6:00,14.4,13.4539938,12.95774651
3/29/2024 7:00,14.8,13.65502071,13.08948898
3/29/2024 8:00,15.1,14.31961727,13.98448372
3/29/2024 9:00,16.2,14.94725037,14.45778465
3/29/2024 10:00,15.1,16.76198959,16.54096985
3/29/2024 11:00,17.6,14.31492996,13.28411388
3/29/2024 12:00,20.9,19.8704071,19.5096817
3/29/2024 13:00,23.8,24.46457291,23.66069794
3/29/2024 14:00,23.8,27.0694294,26.32889748
3/29/2024 15:00,26.3,24.40048599,22.30275345
3/29/2024 16:00,31.7,28.55788422,27.79255295
3/29/2024 17:00,32.4,35.2005806,37.03648376
3/29/2024 18:00,34.9,31.86466599,29.13604355
3/29/2024 19:00,34.9,34.85848618,34.29094315
3/29/2024 20:00,32.4,33.27925491,35.83368301
3/29/2024 21:00,27,28.846138,23.97447586
3/29/2024 22:00,23.4,22.13282013,21.20909119
3/29/2024 23:00,20.2,19.58526421,20.86659241
3/30/2024 0:00,27.4,17.1411953,17.13848114
3/30/2024 1:00,24.8,31.3526783,29.75452423
3/30/2024 2:00,18.7,22.689394,23.13476753
3/30/2024 3:00,13.7,14.38341331,14.41089344
3/30/2024 4:00,6.5,10.70150471,11.55065155
3/30/2024 5:00,9.7,3.516639471,7.467961311
3/30/2024 6:00,11.9,11.43348789,11.20927811
3/30/2024 7:00,13.3,12.98230457,11.518507
3/30/2024 8:00,18,13.70043373,12.65699577
3/30/2024 9:00,17.6,22.42505646,18.54158783
3/30/2024 10:00,13.7,17.49363708,16.35424995
3/30/2024 11:00,12.6,11.55184174,11.9858942
3/30/2024 12:00,15.5,12.34116268,12.26048183
3/30/2024 13:00,23,18.40234184,17.28799057
3/30/2024 14:00,28.4,29.60563278,28.2420311
3/30/2024 15:00,27,33.48913193,32.03560638
3/30/2024 16:00,29.9,26.18010902,27.09124756
3/30/2024 17:00,27,31.62528801,31.61840439
3/30/2024 18:00,23.8,24.17426491,24.90810013
3/30/2024 19:00,23.4,20.25863075,19.76836014
3/30/2024 20:00,19.8,21.83311081,21.72609711
3/30/2024 21:00,17.3,16.53884888,17.11426353
3/30/2024 22:00,13,14.74771023,14.40829468
3/30/2024 23:00,11.2,9.982596397,11.51494217
3/31/2024 0:00,9,9.2716465,10.33573532
3/31/2024 1:00,4,7.200339317,8.780434608
3/31/2024 2:00,2.5,1.778384686,6.270354271
3/31/2024 3:00,3.2,1.948320627,4.844624519
3/31/2024 4:00,3.6,3.648702145,4.73609066
3/31/2024 5:00,5.4,3.717741013,4.431520462
3/31/2024 6:00,5,6.285651207,5.927992821
3/31/2024 7:00,4.3,4.700779438,5.039440155
3/31/2024 8:00,7.2,3.827436447,4.309288979
3/31/2024 9:00,8.6,9.379559517,8.452674866
3/31/2024 10:00,9.4,9.664968491,9.184873581
3/31/2024 11:00,8.3,10.28376675,9.345273972
3/31/2024 12:00,8.6,8.176912308,7.063365936
3/31/2024 13:00,9.4,9.122179985,8.703582764
3/31/2024 14:00,11.2,10.36884403,10.06618977
3/31/2024 15:00,16.6,12.48029423,12.14827919
3/31/2024 16:00,15.8,20.81064987,21.70012474
3/31/2024 17:00,16.6,15.38325119,14.77254772
3/31/2024 18:00,8.6,16.69539261,14.6852026
3/31/2024 19:00,3.6,5.441793442,8.359323502
3/31/2024 20:00,10.8,2.307430744,5.420380592
3/31/2024 21:00,7.6,15.35116959,13.86895847
3/31/2024 22:00,5.4,6.186164856,8.337939262
3/31/2024 23:00,3.6,4.172968864,6.548455238
